server_name,returner_name,surface,axis,value,n_points,top_choice,top_prob,second_choice,second_prob,exploit_gap
Pete Sampras,Jim Courier,Grass,Vs Opponent On Surface,20.121773341199567,234,T,0.48717948717948717,Wide,0.452991452991453,0.03418803418803418
Pete Sampras,Jim Courier,Hard,Vs Opponent On Surface,24.40648294837696,900,T,0.48777777777777775,Wide,0.47333333333333333,0.014444444444444426
Pete Sampras,John Mcenroe,Hard,Vs Opponent On Surface,21.57942783191007,161,T,0.5900621118012422,Wide,0.3416149068322981,0.24844720496894412
Pete Sampras,Jonas Bjorkman,Hard,Vs Opponent On Surface,7.739908117349204,213,T,0.460093896713615,Wide,0.38497652582159625,0.07511737089201875
Pete Sampras,Juan Antonio Marin,Clay,Vs Opponent On Surface,17.041660479366083,143,Wide,0.5314685314685315,T,0.38461538461538464,0.14685314685314682
Pete Sampras,Karol Kucera,Hard,Vs Opponent On Surface,26.993506776254982,134,T,0.5895522388059702,Wide,0.373134328358209,0.2164179104477612
Pete Sampras,Karsten Braasch,Grass,Vs Opponent On Surface,29.190994025164084,99,Wide,0.494949494949495,T,0.48484848484848486,0.01010101010101011
Pete Sampras,Lleyton Hewitt,Grass,Vs Opponent On Surface,25.921252851725985,154,T,0.487012987012987,Wide,0.4805194805194805,0.006493506493506496
Pete Sampras,Lleyton Hewitt,Hard,Vs Opponent On Surface,29.142059318197365,473,Wide,0.5243128964059197,T,0.45454545454545453,0.06976744186046518
Pete Sampras,Magnus Gustafsson,Hard,Vs Opponent On Surface,23.516729346652674,70,T,0.4857142857142857,Wide,0.4714285714285714,0.01428571428571429
Pete Sampras,Magnus Larsson,Hard,Vs Opponent On Surface,24.03055331146232,222,Wide,0.4864864864864865,T,0.47297297297297297,0.013513513513513542
Pete Sampras,Malivai Washington,Hard,Vs Opponent On Surface,2.8446677316258717,64,T,0.4375,Wide,0.328125,0.109375
Pete Sampras,Marat Safin,Hard,Vs Opponent On Surface,17.96731140310196,489,T,0.5051124744376279,Wide,0.4212678936605317,0.08384458077709617
Pete Sampras,Marc Rosset,Clay,Vs Opponent On Surface,29.210737227390815,129,T,0.6744186046511628,Wide,0.2713178294573643,0.40310077519379844
Pete Sampras,Marcelo Filippini,Clay,Vs Opponent On Surface,15.015367378338684,83,T,0.5180722891566265,Wide,0.3855421686746988,0.1325301204819277
Pete Sampras,Mark Philippoussis,Grass,Vs Opponent On Surface,33.764700920990485,55,T,0.6363636363636364,Wide,0.34545454545454546,0.2909090909090909
Pete Sampras,Mark Philippoussis,Hard,Vs Opponent On Surface,27.164000504459874,182,T,0.5989010989010989,Wide,0.3626373626373626,0.23626373626373626
Pete Sampras,Michael Chang,Grass,Vs Opponent On Surface,28.04094688004056,54,T,0.6111111111111112,Wide,0.35185185185185186,0.2592592592592593
Pete Sampras,Michael Chang,Hard,Vs Opponent On Surface,25.1142411470777,680,T,0.5161764705882353,Wide,0.4470588235294118,0.06911764705882356
Pete Sampras,Michael Stich,Grass,Vs Opponent On Surface,22.139177173378787,78,T,0.6538461538461539,Wide,0.24358974358974358,0.41025641025641024
Pete Sampras,Michael Stich,Hard,Vs Opponent On Surface,15.425054402985005,257,T,0.49416342412451364,Wide,0.4163424124513619,0.07782101167315175
Pete Sampras,Mikael Tillstrom,Grass,Vs Opponent On Surface,30.535718417373204,63,Wide,0.5079365079365079,T,0.47619047619047616,0.031746031746031744
Pete Sampras,Neil Borwick,Grass,Vs Opponent On Surface,20.650829850096397,121,T,0.5041322314049587,Wide,0.4380165289256198,0.06611570247933884
Pete Sampras,Nicolas Kiefer,Hard,Vs Opponent On Surface,25.22345533101721,42,T,0.5952380952380952,Wide,0.35714285714285715,0.23809523809523808
Pete Sampras,Nicolas Lapentti,Hard,Vs Opponent On Surface,37.362905839343384,60,T,0.55,Wide,0.45,0.10000000000000003
Pete Sampras,Patrick Rafter,Grass,Vs Opponent On Surface,19.048302458744526,101,T,0.5247524752475248,Wide,0.40594059405940597,0.1188118811881188
Pete Sampras,Patrick Rafter,Hard,Vs Opponent On Surface,22.49963491851067,418,T,0.5287081339712919,Wide,0.42105263157894735,0.10765550239234456
Pete Sampras,Petr Korda,Grass,Vs Opponent On Surface,25.150997469208924,155,T,0.5419354838709678,Wide,0.41935483870967744,0.12258064516129036
Pete Sampras,Petr Korda,Hard,Vs Opponent On Surface,17.97203460809058,388,T,0.48711340206185566,Wide,0.44072164948453607,0.04639175257731959
Pete Sampras,Richard Krajicek,Grass,Vs Opponent On Surface,17.17090908828428,91,Wide,0.4835164835164835,T,0.43956043956043955,0.043956043956043966
Pete Sampras,Richard Krajicek,Hard,Vs Opponent On Surface,13.463730519527495,210,T,0.5333333333333333,Wide,0.3523809523809524,0.18095238095238092
Pete Sampras,Richey Reneberg,Grass,Vs Opponent On Surface,39.10255300608691,64,T,0.609375,Wide,0.390625,0.21875
Pete Sampras,Richey Reneberg,Hard,Vs Opponent On Surface,30.463032648942733,54,Wide,0.5555555555555556,T,0.42592592592592593,0.12962962962962965
Pete Sampras,Roger Federer,Grass,Vs Opponent On Surface,14.124147780790764,184,T,0.5597826086956522,Wide,0.32065217391304346,0.23913043478260876
Pete Sampras,Sergi Bruguera,Clay,Vs Opponent On Surface,28.981403780710302,175,Wide,0.5428571428571428,T,0.4342857142857143,0.10857142857142854
Pete Sampras,Sjeng Schalken,Hard,Vs Opponent On Surface,22.20216282071822,99,T,0.5151515151515151,Wide,0.43434343434343436,0.08080808080808077
Pete Sampras,Stefan Edberg,Hard,Vs Opponent On Surface,19.64704431376535,1108,T,0.5324909747292419,Wide,0.4007220216606498,0.1317689530685921
Pete Sampras,Thierry Champion,Clay,Vs Opponent On Surface,3.313337199617661,64,Wide,0.453125,T,0.3125,0.140625
Pete Sampras,Thomas Enqvist,Hard,Vs Opponent On Surface,17.60232111786929,169,T,0.5443786982248521,Wide,0.3727810650887574,0.17159763313609466
Pete Sampras,Thomas Muster,Clay,Vs Opponent On Surface,16.057876430562455,156,Wide,0.46153846153846156,T,0.4551282051282051,0.006410256410256443
Pete Sampras,Thomas Muster,Hard,Vs Opponent On Surface,30.906611377109105,203,Wide,0.5123152709359606,T,0.4729064039408867,0.039408866995073955
Pete Sampras,Tim Henman,Grass,Vs Opponent On Surface,32.52637874537944,289,T,0.5294117647058824,Wide,0.4602076124567474,0.06920415224913495
Pete Sampras,Todd Martin,Grass,Vs Opponent On Surface,31.50077396571328,111,T,0.5855855855855856,Wide,0.3963963963963964,0.1891891891891892
Pete Sampras,Todd Martin,Hard,Vs Opponent On Surface,23.070783148274877,385,T,0.5454545454545454,Wide,0.4051948051948052,0.1402597402597402
Pete Sampras,Todd Woodbridge,Grass,Vs Opponent On Surface,38.177164683371764,84,T,0.5833333333333334,Wide,0.4166666666666667,0.16666666666666669
Pete Sampras,Vladimir Voltchkov,Grass,Vs Opponent On Surface,31.275905848151965,69,T,0.5362318840579711,Wide,0.4492753623188406,0.08695652173913049
Pete Sampras,Yevgeny Kafelnikov,Clay,Vs Opponent On Surface,42.87232267168406,81,T,0.6790123456790124,Wide,0.32098765432098764,0.3580246913580247
Pete Sampras,Yevgeny Kafelnikov,Hard,Vs Opponent On Surface,25.63573276920412,316,T,0.6139240506329114,Wide,0.33544303797468356,0.2784810126582279
Peter Bertran,Nick Hardt,Hard,Vs Opponent On Surface,5.360536964281382,40,Wide,0.5,Body,0.25,0.25
Peter Doohan,Boris Becker,Grass,Vs Opponent On Surface,13.2174803362605,136,Body,0.5955882352941176,Wide,0.22058823529411764,0.375
Peter Fajta,Jozef Kovalik,Clay,Vs Opponent On Surface,16.139080364916868,47,Wide,0.574468085106383,T,0.3191489361702128,0.25531914893617025
Peter Gojowczyk,Andreas Seppi,Hard,Vs Opponent On Surface,31.972062331543015,83,T,0.5301204819277109,Wide,0.4578313253012048,0.07228915662650609
Peter Gojowczyk,Axel Michon,Hard,Vs Opponent On Surface,25.126314093058976,52,Wide,0.5384615384615384,T,0.4230769230769231,0.11538461538461536
Peter Gojowczyk,Benoit Paire,Hard,Vs Opponent On Surface,31.669585055167893,68,Wide,0.5588235294117647,T,0.4264705882352941,0.13235294117647062
Peter Gojowczyk,Cameron Norrie,Hard,Vs Opponent On Surface,22.649665712203593,52,Wide,0.5769230769230769,T,0.36538461538461536,0.2115384615384615
Peter Gojowczyk,Carlos Alcaraz,Hard,Vs Opponent On Surface,9.17154414641994,142,T,0.47183098591549294,Wide,0.3873239436619718,0.08450704225352113
Peter Gojowczyk,Hubert Hurkacz,Hard,Vs Opponent On Surface,29.451876010576704,79,Wide,0.5822784810126582,T,0.3924050632911392,0.189873417721519
Peter Gojowczyk,Jenson Brooksby,Grass,Vs Opponent On Surface,7.805220528837154,45,T,0.4666666666666667,Wide,0.37777777777777777,0.0888888888888889
Peter Gojowczyk,Kyle Edmund,Hard,Vs Opponent On Surface,19.991203010693127,91,T,0.5824175824175825,Wide,0.34065934065934067,0.2417582417582418
Peter Gojowczyk,Michal Przysiezny,Grass,Vs Opponent On Surface,25.195948624589924,56,T,0.5,Wide,0.4642857142857143,0.0357142857142857
Peter Gojowczyk,Rafael Nadal,Hard,Vs Opponent On Surface,10.173714044127403,77,T,0.4675324675324675,Wide,0.4025974025974026,0.0649350649350649
Peter Lundgren,Boris Becker,Hard,Vs Opponent On Surface,18.05404555611343,56,T,0.48214285714285715,Wide,0.44642857142857145,0.0357142857142857
Peter Polansky,Gael Monfils,Hard,Vs Opponent On Surface,16.494454884084455,95,T,0.5789473684210527,Wide,0.3157894736842105,0.26315789473684215
Peter Polansky,Kei Nishikori,Hard,Vs Opponent On Surface,2.532391988370042,75,T,0.4,Wide,0.37333333333333335,0.026666666666666672
Peter Polansky,Noah Rubin,Hard,Vs Opponent On Surface,14.14951357927583,48,Wide,0.5208333333333334,T,0.375,0.14583333333333337
Peter Polansky,Roger Federer,Hard,Vs Opponent On Surface,18.994733075565485,48,T,0.6458333333333334,Wide,0.20833333333333334,0.4375
Petr Korda,Aaron Krickstein,Hard,Vs Opponent On Surface,24.564664383503,52,Wide,0.5,T,0.46153846153846156,0.038461538461538436
Petr Korda,Andre Agassi,Hard,Vs Opponent On Surface,30.463032648942733,54,T,0.5555555555555556,Wide,0.42592592592592593,0.12962962962962965
Petr Korda,Andrei Chesnokov,Hard,Vs Opponent On Surface,14.230967832928954,90,Wide,0.5444444444444444,T,0.34444444444444444,0.19999999999999996
Petr Korda,Boris Becker,Hard,Vs Opponent On Surface,9.585987175859357,75,Wide,0.44,T,0.4266666666666667,0.013333333333333308
Petr Korda,Goran Ivanisevic,Hard,Vs Opponent On Surface,6.676223951624005,52,Wide,0.5192307692307693,Body,0.25,0.2692307692307693
Petr Korda,Henri Leconte,Clay,Vs Opponent On Surface,4.4025417962769815,93,T,0.40860215053763443,Wide,0.3978494623655914,0.010752688172043057
Petr Korda,Jaime Yzaga,Hard,Vs Opponent On Surface,25.044919047353286,110,T,0.5,Wide,0.4636363636363636,0.036363636363636376
Petr Korda,Jim Courier,Clay,Vs Opponent On Surface,9.981796758058092,61,Wide,0.5409836065573771,Body,0.29508196721311475,0.24590163934426235
Petr Korda,Jim Courier,Hard,Vs Opponent On Surface,6.741536378332502,90,Wide,0.45555555555555555,T,0.37777777777777777,0.07777777777777778
Petr Korda,Karol Kucera,Hard,Vs Opponent On Surface,16.12317340544488,104,Wide,0.5096153846153846,T,0.40384615384615385,0.10576923076923073
Petr Korda,Marcelo Rios,Hard,Vs Opponent On Surface,36.91605330109218,71,T,0.5070422535211268,Wide,0.49295774647887325,0.014084507042253502
Petr Korda,Michael Chang,Grass,Vs Opponent On Surface,14.383074981897416,95,T,0.4631578947368421,Wide,0.4421052631578947,0.02105263157894738
Petr Korda,Michael Stich,Hard,Vs Opponent On Surface,25.672493323439515,173,Wide,0.5722543352601156,T,0.3872832369942196,0.18497109826589597
Petr Korda,Mikael Pernfors,Hard,Vs Opponent On Surface,12.039000046807558,74,Wide,0.5135135135135135,T,0.36486486486486486,0.14864864864864863
Petr Korda,Patrick Rafter,Hard,Vs Opponent On Surface,10.725112509074586,262,Wide,0.4770992366412214,T,0.3969465648854962,0.08015267175572521
Petr Korda,Pete Sampras,Grass,Vs Opponent On Surface,21.107280172338626,172,Wide,0.563953488372093,T,0.37209302325581395,0.19186046511627908
Petr Korda,Pete Sampras,Hard,Vs Opponent On Surface,8.24940596763275,362,Wide,0.4613259668508287,T,0.38950276243093923,0.07182320441988949
Petr Korda,Richard Krajicek,Hard,Vs Opponent On Surface,27.805020737975717,83,Wide,0.6024096385542169,T,0.3614457831325301,0.2409638554216868
Petr Korda,Stefan Edberg,Hard,Vs Opponent On Surface,17.902448769092572,68,T,0.5,Wide,0.4264705882352941,0.0735294117647059
Petr Korda,Yevgeny Kafelnikov,Hard,Vs Opponent On Surface,8.366118473379702,75,Wide,0.4533333333333333,T,0.4,0.05333333333333329
Petros Tsitsipas,Tallon Griekspoor,Clay,Vs Opponent On Surface,3.2175810345169142,51,Wide,0.45098039215686275,T,0.3137254901960784,0.13725490196078433
Philipp Kohlschreiber,Alex De Minaur,Hard,Vs Opponent On Surface,0.5919418967338053,98,T,0.3877551020408163,Wide,0.30612244897959184,0.08163265306122447
Philipp Kohlschreiber,Alexander Zverev,Clay,Vs Opponent On Surface,19.32717747795444,47,Wide,0.46808510638297873,T,0.46808510638297873,0.0
Philipp Kohlschreiber,Andy Murray,Clay,Vs Opponent On Surface,29.920254675263337,110,Wide,0.5181818181818182,T,0.4636363636363636,0.054545454545454564
Philipp Kohlschreiber,Borna Coric,Clay,Vs Opponent On Surface,17.697322521735813,216,Wide,0.49074074074074076,T,0.4351851851851852,0.05555555555555558
Philipp Kohlschreiber,David Ferrer,Clay,Vs Opponent On Surface,6.2634118151558615,177,T,0.4350282485875706,Wide,0.3954802259887006,0.039548022598870025
Philipp Kohlschreiber,David Goffin,Clay,Vs Opponent On Surface,12.498479873174817,74,T,0.527027027027027,Wide,0.35135135135135137,0.1756756756756756
Philipp Kohlschreiber,Dominic Thiem,Clay,Vs Opponent On Surface,11.166262839812724,109,Wide,0.44036697247706424,T,0.44036697247706424,0.0
Philipp Kohlschreiber,Dominic Thiem,Grass,Vs Opponent On Surface,32.29826418152902,96,Wide,0.5,T,0.4895833333333333,0.010416666666666685
Philipp Kohlschreiber,Fabio Fognini,Clay,Vs Opponent On Surface,12.801359834525828,53,T,0.5094339622641509,Wide,0.37735849056603776,0.13207547169811318
Philipp Kohlschreiber,Feliciano Lopez,Clay,Vs Opponent On Surface,18.741279303114755,106,T,0.5471698113207547,Wide,0.37735849056603776,0.16981132075471694
Philipp Kohlschreiber,Gael Monfils,Hard,Vs Opponent On Surface,6.209174698603115,45,T,0.4666666666666667,Wide,0.35555555555555557,0.1111111111111111
Philipp Kohlschreiber,Gilles Simon,Clay,Vs Opponent On Surface,12.690169792422513,92,T,0.4782608695652174,Wide,0.41304347826086957,0.06521739130434784
Philipp Kohlschreiber,Ivo Karlovic,Clay,Vs Opponent On Surface,2.402296164151574,56,T,0.4107142857142857,Wide,0.35714285714285715,0.05357142857142855
Philipp Kohlschreiber,Jan Lennard Struff,Clay,Vs Opponent On Surface,3.405051362633127,64,T,0.4375,Wide,0.34375,0.09375
Philipp Kohlschreiber,Jannik Sinner,Hard,Vs Opponent On Surface,16.410890693253076,60,Wide,0.5666666666666667,T,0.3333333333333333,0.23333333333333334
Philipp Kohlschreiber,Jo Wilfried Tsonga,Hard,Vs Opponent On Surface,22.802388511166317,58,T,0.5517241379310345,Wide,0.39655172413793105,0.15517241379310343
Philipp Kohlschreiber,Joao Sousa,Clay,Vs Opponent On Surface,6.270364180525978,63,T,0.4603174603174603,Wide,0.36507936507936506,0.09523809523809523
Philipp Kohlschreiber,Joao Sousa,Hard,Vs Opponent On Surface,3.436639285717491,72,T,0.4444444444444444,Wide,0.3333333333333333,0.1111111111111111
Philipp Kohlschreiber,Juan Martin Del Potro,Hard,Vs Opponent On Surface,21.841590461287417,91,Wide,0.5384615384615384,T,0.4065934065934066,0.13186813186813184
Philipp Kohlschreiber,Marton Fucsovics,Clay,Vs Opponent On Surface,27.872206564014977,40,T,0.5,Wide,0.475,0.025000000000000022
Philipp Kohlschreiber,Maximilian Marterer,Clay,Vs Opponent On Surface,2.245159608908165,43,T,0.3953488372093023,Wide,0.37209302325581395,0.023255813953488358
Philipp Kohlschreiber,Mikhail Kukushkin,Clay,Vs Opponent On Surface,6.072694745781304,52,Wide,0.4423076923076923,T,0.38461538461538464,0.057692307692307654
Philipp Kohlschreiber,Mischa Zverev,Clay,Vs Opponent On Surface,14.633443902486986,43,Wide,0.46511627906976744,T,0.4418604651162791,0.023255813953488358
Philipp Kohlschreiber,Nick Kyrgios,Clay,Vs Opponent On Surface,8.827391901110149,83,T,0.5060240963855421,Wide,0.3373493975903614,0.1686746987951807
Philipp Kohlschreiber,Novak Djokovic,Grass,Vs Opponent On Surface,8.388105850833206,96,Wide,0.4479166666666667,T,0.40625,0.041666666666666685
Philipp Kohlschreiber,Novak Djokovic,Hard,Vs Opponent On Surface,1.4053515524711901,65,Wide,0.4153846153846154,Body,0.3076923076923077,0.1076923076923077
Philipp Kohlschreiber,Pierre Hugues Herbert,Grass,Vs Opponent On Surface,15.017056527300742,44,Wide,0.4772727272727273,T,0.4318181818181818,0.04545454545454547
Philipp Kohlschreiber,Rafael Nadal,Hard,Vs Opponent On Surface,23.28434370981708,72,Wide,0.5833333333333334,T,0.3611111111111111,0.22222222222222227
Philipp Kohlschreiber,Roberto Bautista Agut,Clay,Vs Opponent On Surface,13.808177685517675,50,T,0.48,Wide,0.42,0.06
Philipp Kohlschreiber,Robin Haase,Clay,Vs Opponent On Surface,19.713820531014225,243,Wide,0.551440329218107,T,0.3786008230452675,0.17283950617283955
Philipp Kohlschreiber,Roger Federer,Grass,Vs Opponent On Surface,4.4315570927449315,58,Wide,0.4827586206896552,Body,0.27586206896551724,0.20689655172413796
Philipp Kohlschreiber,Roger Federer,Hard,Vs Opponent On Surface,15.783468902468577,235,T,0.4595744680851064,Wide,0.4553191489361702,0.004255319148936176
Philipp Kohlschreiber,Stan Wawrinka,Hard,Vs Opponent On Surface,6.270364180525978,63,T,0.4603174603174603,Wide,0.36507936507936506,0.09523809523809523
Philipp Kohlschreiber,Tennys Sandgren,Hard,Vs Opponent On Surface,4.6772564608167695,58,Wide,0.41379310344827586,T,0.39655172413793105,0.017241379310344807
Philipp Petzschner,Rafael Nadal,Grass,Vs Opponent On Surface,11.680512836621249,141,T,0.49645390070921985,Wide,0.3829787234042553,0.11347517730496454
Philipp Petzschner,Roger Federer,Grass,Vs Opponent On Surface,20.09991281156125,67,Wide,0.47761194029850745,T,0.4626865671641791,0.014925373134328346
Pierre Hugues Herbert,Carlos Alcaraz,Hard,Vs Opponent On Surface,27.92409353432479,120,Wide,0.5083333333333333,T,0.4666666666666667,0.04166666666666663
Pierre Hugues Herbert,Daniil Medvedev,Hard,Vs Opponent On Surface,37.5143048496128,52,Wide,0.5576923076923077,T,0.4423076923076923,0.11538461538461542
Pierre Hugues Herbert,Denis Shapovalov,Hard,Vs Opponent On Surface,22.058257110952873,74,Wide,0.5405405405405406,T,0.40540540540540543,0.13513513513513514
Pierre Hugues Herbert,Felix Auger Aliassime,Hard,Vs Opponent On Surface,23.04243836016484,110,T,0.5,Wide,0.45454545454545453,0.04545454545454547
Pierre Hugues Herbert,Jannik Sinner,Clay,Vs Opponent On Surface,18.57445003802748,150,Wide,0.56,T,0.36,0.20000000000000007
Pierre Hugues Herbert,Jelle Sels,Hard,Vs Opponent On Surface,12.321274603421706,52,Wide,0.5,T,0.38461538461538464,0.11538461538461536
Pierre Hugues Herbert,Kevin Anderson,Hard,Vs Opponent On Surface,23.813593514017228,75,T,0.5866666666666667,Wide,0.36,0.22666666666666668
Pierre Hugues Herbert,Novak Djokovic,Clay,Vs Opponent On Surface,14.096268352315743,100,Wide,0.56,T,0.32,0.24000000000000005
Pierre Hugues Herbert,Philipp Kohlschreiber,Grass,Vs Opponent On Surface,24.100294978561053,48,Wide,0.5208333333333334,T,0.4375,0.08333333333333337
Pierre Hugues Herbert,Sam Querrey,Hard,Vs Opponent On Surface,22.94783084660529,110,T,0.4818181818181818,Wide,0.4727272727272727,0.009090909090909094
Pierre Hugues Herbert,Sergiy Stakhovsky,Grass,Vs Opponent On Surface,24.66795779898783,77,Wide,0.5194805194805194,T,0.44155844155844154,0.07792207792207789
Pierre Hugues Herbert,Sergiy Stakhovsky,Hard,Vs Opponent On Surface,30.190649826066497,58,T,0.5172413793103449,Wide,0.46551724137931033,0.05172413793103453
Pierre Hugues Herbert,Stan Wawrinka,Clay,Vs Opponent On Surface,21.45010520087729,51,Wide,0.5490196078431373,T,0.39215686274509803,0.15686274509803927
