entity_name,role,surface,rally_bucket,n_points,rally_advantage,avg_actual,avg_expected
Stefano Pescosolido,Server,Hard,0-3,31,-0.1345755128495498,0.5161290322580645,0.6507045451076143
Stefano Pescosolido,Server,Hard,4-6,9,0.023400819163809292,0.5555555555555556,0.5321547363917463
Stefano Pescosolido,Server,Hard,7-9,5,0.13666470575234424,0.6,0.46333529424765574
Stefano Travaglia,Server,Clay,0-3,29,0.07106200786117813,0.6896551724137931,0.618593164552615
Stefano Travaglia,Server,Clay,10+,4,0.019037296345212007,0.5,0.480962703654788
Stefano Travaglia,Server,Clay,4-6,13,-0.013755865821154213,0.5384615384615384,0.5522174042826926
Stefano Travaglia,Server,Clay,7-9,7,0.03428691859224174,0.5714285714285714,0.5371416528363298
Stefanos Sakellaridis,Server,Hard,0-3,70,0.06705834402150532,0.7285714285714285,0.6615130845499232
Stefanos Sakellaridis,Server,Hard,10+,17,0.00897801339910185,0.47058823529411764,0.4616102218950158
Stefanos Sakellaridis,Server,Hard,4-6,28,0.12346197437703936,0.6428571428571429,0.5193951684801035
Stefanos Sakellaridis,Server,Hard,7-9,17,0.3217016254676116,0.8235294117647058,0.5018277862970942
Stefanos Tsitsipas,Server,Clay,0-3,2051,0.025038889595099662,0.689419795221843,0.6643809056267433
Stefanos Tsitsipas,Server,Clay,10+,307,0.026717972587155567,0.5179153094462541,0.49119733685909855
Stefanos Tsitsipas,Server,Clay,4-6,1130,0.04038265688703996,0.5849557522123894,0.5445730953253494
Stefanos Tsitsipas,Server,Clay,7-9,441,-0.0017055261155332839,0.5011337868480725,0.5028393129636058
Stefanos Tsitsipas,Server,Grass,0-3,652,0.0030533859726186714,0.6702453987730062,0.6671920128003874
Stefanos Tsitsipas,Server,Grass,10+,37,-0.09136284794570822,0.40540540540540543,0.49676825335111363
Stefanos Tsitsipas,Server,Grass,4-6,274,0.05368165103776617,0.6094890510948905,0.5558074000571244
Stefanos Tsitsipas,Server,Grass,7-9,58,0.08829718058709918,0.5862068965517241,0.49790971596462497
Stefanos Tsitsipas,Server,Hard,0-3,4887,0.033301031308720995,0.7032944546756702,0.6699934233669491
Stefanos Tsitsipas,Server,Hard,10+,584,0.012883197191522327,0.5068493150684932,0.49396611787697087
Stefanos Tsitsipas,Server,Hard,4-6,2130,0.048584770136105834,0.6023474178403756,0.5537626477042698
Stefanos Tsitsipas,Server,Hard,7-9,844,0.00562797824345915,0.5118483412322274,0.5062203629887684
Stephane Robert,Server,Clay,0-3,78,-0.09697723462813512,0.5512820512820513,0.6482592859101864
Stephane Robert,Server,Clay,10+,12,-0.14762937032145465,0.3333333333333333,0.48096270365478794
Stephane Robert,Server,Clay,4-6,42,-0.06333002359640119,0.47619047619047616,0.5395204997868773
Stephane Robert,Server,Clay,7-9,14,0.09049103784666963,0.5714285714285714,0.4809375335819018
Stephane Robert,Server,Hard,0-3,52,-0.007275455378477931,0.6346153846153846,0.6418908399938625
Stephane Robert,Server,Hard,10+,8,-0.24334245532855664,0.25,0.49334245532855664
Stephane Robert,Server,Hard,4-6,24,-0.1172986869631199,0.4166666666666667,0.5339653536297866
Stephane Robert,Server,Hard,7-9,22,0.00923422311526993,0.5,0.49076577688473005
Steve Darcis,Server,Grass,0-3,61,0.038039983756441555,0.7049180327868853,0.6668780490304437
Steve Darcis,Server,Grass,10+,7,0.10674827002776595,0.5714285714285714,0.46468030140080546
Steve Darcis,Server,Grass,4-6,29,-0.010363466103289472,0.5172413793103449,0.5276048454136343
Steve Darcis,Server,Grass,7-9,9,0.1572416052329693,0.6666666666666666,0.5094250614336974
Steve Darcis,Server,Hard,0-3,160,-0.053425570864865005,0.60625,0.659675570864865
Steve Darcis,Server,Hard,10+,51,-0.02829365101880244,0.45098039215686275,0.4792740431756652
Steve Darcis,Server,Hard,4-6,77,-0.004679327697411255,0.5324675324675324,0.5371468601649437
Steve Darcis,Server,Hard,7-9,36,-0.09876607426874859,0.4166666666666667,0.5154327409354152
Steve Denton,Server,Grass,0-3,65,-0.06447892878393328,0.5230769230769231,0.5875558518608563
Steve Denton,Server,Grass,4-6,6,-0.1104529194633354,0.3333333333333333,0.4437862527966687
Steve Johnson,Server,Clay,0-3,245,-0.022275033093362345,0.6489795918367347,0.671254624930097
Steve Johnson,Server,Clay,10+,23,-0.2303471582897755,0.2608695652173913,0.4912167235071668
Steve Johnson,Server,Clay,4-6,108,0.06106560825463248,0.6203703703703703,0.5593047621157379
Steve Johnson,Server,Clay,7-9,52,-0.12239480303564193,0.40384615384615385,0.5262409568817957
Steve Johnson,Server,Grass,0-3,119,-0.02435065128654627,0.6554621848739496,0.6798128361604958
Steve Johnson,Server,Grass,10+,9,-0.28741553507514195,0.2222222222222222,0.5096377572973643
Steve Johnson,Server,Grass,4-6,43,-0.10743578171187905,0.46511627906976744,0.5725520607816464
Steve Johnson,Server,Grass,7-9,13,-0.08978878994190626,0.46153846153846156,0.5513272514803679
Steve Johnson,Server,Hard,0-3,560,-0.0020387515844256876,0.6785714285714286,0.6806101801558543
Steve Johnson,Server,Hard,10+,44,-0.1227127050605104,0.38636363636363635,0.5090763414241468
Steve Johnson,Server,Hard,4-6,235,-0.009643958841269526,0.5531914893617021,0.5628354482029717
Steve Johnson,Server,Hard,7-9,57,-0.018229636834294155,0.49122807017543857,0.5094577070097328
Steven Diez,Server,Clay,0-3,87,-0.11192361200088992,0.5402298850574713,0.6521534970583612
Steven Diez,Server,Clay,10+,19,0.11120603327930431,0.631578947368421,0.5203729140891167
Steven Diez,Server,Clay,4-6,51,-0.016050725851795202,0.5490196078431373,0.5650703336949324
Steven Diez,Server,Clay,7-9,24,-0.03151041346566425,0.5,0.5315104134656642
Strong Kirchheimer,Server,Hard,0-3,28,-0.09014233040392057,0.5714285714285714,0.6615709018324919
Strong Kirchheimer,Server,Hard,10+,3,-0.18187069996885552,0.3333333333333333,0.5152040333021889
Strong Kirchheimer,Server,Hard,4-6,17,-0.15447223734309326,0.4117647058823529,0.5662369432254463
Strong Kirchheimer,Server,Hard,7-9,8,0.05671329392353819,0.625,0.5682867060764618
Sumit Nagal,Server,Clay,0-3,58,-0.09833309337755942,0.5517241379310345,0.6500572313085939
Sumit Nagal,Server,Clay,10+,17,0.024456044593354133,0.5294117647058824,0.5049557201125282
Sumit Nagal,Server,Clay,4-6,39,-0.021782681233762334,0.5384615384615384,0.5602442196953008
Sumit Nagal,Server,Clay,7-9,22,0.07203313532384555,0.5909090909090909,0.5188759555852454
Takao Suzuki,Server,Hard,0-3,161,-0.07644284220447406,0.6149068322981367,0.6913496745026108
Takao Suzuki,Server,Hard,10+,2,0.05013742214015693,0.5,0.44986257785984307
Takao Suzuki,Server,Hard,4-6,30,0.022659386049462348,0.5666666666666667,0.5440072806172044
Takao Suzuki,Server,Hard,7-9,5,-0.11164418526665891,0.4,0.5116441852666589
Tallon Griekspoor,Server,Clay,0-3,1425,-0.007997395918351267,0.6694736842105263,0.6774710801288776
Tallon Griekspoor,Server,Clay,10+,82,0.01740636707704423,0.524390243902439,0.5069838768253948
Tallon Griekspoor,Server,Clay,4-6,548,-0.006778607401780242,0.5547445255474452,0.5615231329492255
Tallon Griekspoor,Server,Clay,7-9,196,-0.024859456576961467,0.4897959183673469,0.5146553749443085
Tallon Griekspoor,Server,Eva Asderaki-Moore,0-3,53,0.05457663654834372,0.7735849056603774,0.7190082691120336
Tallon Griekspoor,Server,Eva Asderaki-Moore,10+,2,-0.10804853010232174,0.5,0.6080485301023217
Tallon Griekspoor,Server,Eva Asderaki-Moore,4-6,14,-0.025911767541635235,0.5714285714285714,0.5973403389702067
Tallon Griekspoor,Server,Eva Asderaki-Moore,7-9,6,-0.32067529602763256,0.16666666666666666,0.48734196269429925
Tallon Griekspoor,Server,Grass,0-3,222,-0.021751339481336573,0.6711711711711712,0.6929225106525078
Tallon Griekspoor,Server,Grass,10+,7,-0.13762645011320157,0.42857142857142855,0.5661978786846301
Tallon Griekspoor,Server,Grass,4-6,76,-0.015605003116287425,0.5657894736842105,0.5813944768004979
Tallon Griekspoor,Server,Grass,7-9,20,0.05448095177650154,0.55,0.49551904822349846
Tallon Griekspoor,Server,Hard,0-3,3411,0.00019298724867698017,0.6851363236587511,0.6849433364100741
Tallon Griekspoor,Server,Hard,10+,279,-0.05577358415294517,0.45161290322580644,0.5073864873787516
Tallon Griekspoor,Server,Hard,4-6,1352,-0.03621407223923466,0.5355029585798816,0.5717170308191163
Tallon Griekspoor,Server,Hard,7-9,458,-0.03589416914492963,0.4890829694323144,0.524977138577244
Taro Daniel,Server,Clay,0-3,44,-0.08971626479504297,0.5681818181818182,0.6578980829768611
Taro Daniel,Server,Clay,10+,43,-0.15647183808431225,0.3488372093023256,0.5053090473866378
Taro Daniel,Server,Clay,4-6,48,-0.06315969299782491,0.4791666666666667,0.5423263596644916
Taro Daniel,Server,Clay,7-9,33,-0.1791575483578415,0.3333333333333333,0.5124908816911748
Taro Daniel,Server,Hard,0-3,301,0.004565104789171978,0.6710963455149501,0.6665312407257782
Taro Daniel,Server,Hard,10+,86,-0.12924953694832358,0.37209302325581395,0.5013425602041376
Taro Daniel,Server,Hard,4-6,142,0.03264275080181668,0.5845070422535211,0.5518642914517045
Taro Daniel,Server,Hard,7-9,74,0.019718217831632124,0.527027027027027,0.5073088091953949
Taylor Dent,Server,Hard,0-3,123,-0.08047739486344935,0.6178861788617886,0.6983635737252379
Taylor Dent,Server,Hard,4-6,24,-0.00481440967096626,0.5833333333333334,0.5881477430042996
Taylor Dent,Server,Hard,7-9,1,0.5407024424523751,1.0,0.4592975575476249
Taylor Fritz,Server,Clay,0-3,493,0.01815369902846706,0.6734279918864098,0.6552742928579427
Taylor Fritz,Server,Clay,10+,135,0.04928453996272553,0.5259259259259259,0.47664138596320044
Taylor Fritz,Server,Clay,4-6,329,0.04865844911021767,0.574468085106383,0.5258096359961653
Taylor Fritz,Server,Clay,7-9,130,-0.002683932195169561,0.49230769230769234,0.4949916245028619
Taylor Fritz,Server,Grass,0-3,739,0.07291842542500604,0.7415426251691475,0.6686241997441414
Taylor Fritz,Server,Grass,10+,104,-0.004001808346323424,0.5,0.5040018083463234
Taylor Fritz,Server,Grass,4-6,271,0.03795980617796242,0.5904059040590406,0.5524460978810782
Taylor Fritz,Server,Grass,7-9,140,-0.017074055448930203,0.4857142857142857,0.5027883411632159
Taylor Fritz,Server,Hard,0-3,2929,0.014139036106824642,0.6800955957664732,0.6659565596596486
Taylor Fritz,Server,Hard,10+,694,-0.004620150046843081,0.4812680115273775,0.48588816157422066
Taylor Fritz,Server,Hard,4-6,1408,0.05153041416583714,0.6015625,0.5500320858341629
Taylor Fritz,Server,Hard,7-9,634,0.017501830742091423,0.5173501577287066,0.4998483269866152
Tennys Sandgren,Server,Clay,0-3,68,-0.05703642524317895,0.6323529411764706,0.6893893664196495
Tennys Sandgren,Server,Clay,10+,17,-0.13550324949874137,0.35294117647058826,0.48844442596932963
Tennys Sandgren,Server,Clay,4-6,37,0.04968992385647376,0.5945945945945946,0.5449046707381209
Tennys Sandgren,Server,Clay,7-9,19,-0.09947267162862594,0.42105263157894735,0.5205253032075733
Tennys Sandgren,Server,Hard,0-3,432,-0.021172579910265225,0.6643518518518519,0.6855244317621171
Tennys Sandgren,Server,Hard,10+,82,-0.09544135689232751,0.4146341463414634,0.5100755032337909
Tennys Sandgren,Server,Hard,4-6,217,-0.02073802526741713,0.5483870967741935,0.5691251220416107
Tennys Sandgren,Server,Hard,7-9,94,-0.022054339900159182,0.5106382978723404,0.5326926377724995
Terence Atmane,Server,Clay,0-3,61,-0.027685725834371254,0.5573770491803278,0.585062775014699
Terence Atmane,Server,Clay,10+,3,0.61257568566653,1.0,0.38742431433346997
Terence Atmane,Server,Clay,4-6,32,-0.004096816593893387,0.4375,0.4415968165938934
Terence Atmane,Server,Clay,7-9,8,-0.2766717349105446,0.125,0.4016717349105446
Teymuraz Gabashvili,Server,Clay,0-3,67,-0.09870911704998031,0.5522388059701493,0.6509479230201296
Teymuraz Gabashvili,Server,Clay,10+,20,0.0321372584883548,0.5,0.4678627415116452
Teymuraz Gabashvili,Server,Clay,4-6,56,0.017165263849562486,0.5535714285714286,0.5364061647218661
Teymuraz Gabashvili,Server,Clay,7-9,24,-0.07910250949626473,0.4166666666666667,0.4957691761629314
Teymuraz Gabashvili,Server,Hard,0-3,116,0.06348068234235002,0.7241379310344828,0.6606572486921327
Teymuraz Gabashvili,Server,Hard,10+,26,0.1365632335067459,0.6153846153846154,0.4788213818778695
Teymuraz Gabashvili,Server,Hard,4-6,83,-0.009317037323399327,0.5301204819277109,0.5394375192511102
Teymuraz Gabashvili,Server,Hard,7-9,27,-0.10312481150007101,0.4074074074074074,0.5105322189074785
Thai Son Kwiatkowski,Server,Hard,0-3,50,0.14814581695681434,0.84,0.6918541830431856
Thai Son Kwiatkowski,Server,Hard,10+,8,0.32683749458332056,0.875,0.5481625054166794
Thai Son Kwiatkowski,Server,Hard,4-6,19,0.27747265736879995,0.8421052631578947,0.5646326057890948
Thai Son Kwiatkowski,Server,Hard,7-9,4,-0.024730842196417413,0.5,0.5247308421964174
Thanasi Kokkinakis,Server,Clay,0-3,117,0.02846029679788563,0.717948717948718,0.6894884211508323
Thanasi Kokkinakis,Server,Clay,10+,18,0.20816133022434424,0.7222222222222222,0.514060891997878
Thanasi Kokkinakis,Server,Clay,4-6,54,-0.08736479715115737,0.48148148148148145,0.5688462786326388
Thanasi Kokkinakis,Server,Clay,7-9,32,-0.05566058719409918,0.46875,0.5244105871940992
Thanasi Kokkinakis,Server,Grass,0-3,28,-0.06930519595085498,0.6071428571428571,0.6764480530937121
Thanasi Kokkinakis,Server,Grass,10+,1,-0.4493032000694445,0.0,0.4493032000694445
Thanasi Kokkinakis,Server,Grass,4-6,17,-0.23996228957591437,0.29411764705882354,0.534079936634738
Thanasi Kokkinakis,Server,Hard,0-3,1060,0.008088280055684157,0.690566037735849,0.6824777576801648
Thanasi Kokkinakis,Server,Hard,10+,134,-0.04237846801902309,0.4701492537313433,0.5125277217503663
Thanasi Kokkinakis,Server,Hard,4-6,492,-0.0403122122083674,0.5284552845528455,0.568767496761213
Thanasi Kokkinakis,Server,Hard,7-9,185,-0.005372544556367092,0.518918918918919,0.524291463475286
Thiago Agustin Tirante,Server,Clay,0-3,129,-0.002658114639214788,0.6511627906976745,0.6538209053368892
Thiago Agustin Tirante,Server,Clay,10+,29,0.10133051075324173,0.6206896551724138,0.5193591444191721
Thiago Agustin Tirante,Server,Clay,4-6,59,-0.09049739157665436,0.4576271186440678,0.5481245102207222
Thiago Agustin Tirante,Server,Clay,7-9,37,0.07903488273506741,0.5675675675675675,0.48853268483250023
Thiago Monteiro,Server,Clay,0-3,226,0.04006427738225073,0.7079646017699115,0.6679003243876607
Thiago Monteiro,Server,Clay,10+,59,-0.002507775497792665,0.4915254237288136,0.4940331992266062
Thiago Monteiro,Server,Clay,4-6,112,-0.019752728848748673,0.5178571428571429,0.5376098717058915
Thiago Monteiro,Server,Clay,7-9,71,0.17538516178258354,0.676056338028169,0.5006711762455855
Thiago Monteiro,Server,Grass,0-3,61,-0.059320788408466635,0.6229508196721312,0.6822716080805977
Thiago Monteiro,Server,Grass,10+,6,-0.376249959082596,0.16666666666666666,0.5429166257492627
Thiago Monteiro,Server,Grass,4-6,19,0.03717141577022025,0.5789473684210527,0.5417759526508324
Thiago Monteiro,Server,Grass,7-9,8,0.22507080582558184,0.75,0.5249291941744182
Thiago Monteiro,Server,Hard,0-3,150,-0.018885390139512848,0.6466666666666666,0.6655520568061796
Thiago Monteiro,Server,Hard,10+,26,-0.0889142300189701,0.4230769230769231,0.5119911530958932
Thiago Monteiro,Server,Hard,4-6,58,0.07749782646494487,0.6206896551724138,0.543191828707469
Thiago Monteiro,Server,Hard,7-9,29,-0.20775844513584196,0.3103448275862069,0.5181032727220488
Thiago Seyboth Wild,Server,Clay,0-3,355,0.01986797368249657,0.676056338028169,0.6561883643456724
Thiago Seyboth Wild,Server,Clay,10+,83,-0.016748389704799627,0.4578313253012048,0.4745797150060045
Thiago Seyboth Wild,Server,Clay,4-6,240,0.0702997072653375,0.6125,0.5422002927346625
Thiago Seyboth Wild,Server,Clay,7-9,89,-0.13378176329571542,0.3707865168539326,0.5045682801496479
Thiago Seyboth Wild,Server,Grass,0-3,76,0.003916876397008235,0.6710526315789473,0.6671357551819391
Thiago Seyboth Wild,Server,Grass,10+,10,-0.16655409218976622,0.3,0.46655409218976623
Thiago Seyboth Wild,Server,Grass,4-6,34,-0.1462550736734352,0.4117647058823529,0.5580197795557882
Thiago Seyboth Wild,Server,Grass,7-9,13,0.03127905304111938,0.5384615384615384,0.507182485420419
Thiago Seyboth Wild,Server,Hard,0-3,279,0.0018414176955198983,0.6702508960573477,0.6684094783618277
Thiago Seyboth Wild,Server,Hard,10+,35,-0.018988185262826453,0.4857142857142857,0.5047024709771121
Thiago Seyboth Wild,Server,Hard,4-6,141,0.0008538502281812973,0.5531914893617021,0.5523376391335209
Thiago Seyboth Wild,Server,Hard,7-9,53,-0.20541751256491997,0.3018867924528302,0.5073043050177501
Thiemo De Bakker,Server,Clay,0-3,30,-0.11841375351237018,0.5666666666666667,0.6850804201790369
Thiemo De Bakker,Server,Clay,10+,11,-0.042503643039151905,0.45454545454545453,0.49704909758460647
Thiemo De Bakker,Server,Clay,4-6,22,-0.0944474257996612,0.45454545454545453,0.5489928803451157
Thiemo De Bakker,Server,Clay,7-9,5,-0.2992486384168297,0.2,0.49924863841682965
Thiemo De Bakker,Server,Hard,0-3,142,0.008052089445457643,0.6971830985915493,0.6891310091460916
Thiemo De Bakker,Server,Hard,10+,9,0.04796174413750968,0.5555555555555556,0.5075938114180459
Thiemo De Bakker,Server,Hard,4-6,44,-0.12521508598010764,0.4318181818181818,0.5570332677982894
Thiemo De Bakker,Server,Hard,7-9,23,0.012466998485099723,0.5217391304347826,0.5092721319496829
Thierry Champion,Server,Clay,0-3,33,0.016391377326507448,0.696969696969697,0.6805783196431895
Thierry Champion,Server,Clay,10+,28,-0.09704423186303726,0.42857142857142855,0.5256156604344658
Thierry Champion,Server,Clay,4-6,43,0.07500795445746834,0.6511627906976745,0.576154836240206
Thierry Champion,Server,Clay,7-9,30,-0.04091545444028592,0.5,0.540915454440286
Thierry Champion,Server,Grass,0-3,49,-0.07164454056103449,0.5918367346938775,0.663481275254912
Thierry Champion,Server,Grass,10+,6,-0.16417456537218525,0.3333333333333333,0.4975078987055186
Thierry Champion,Server,Grass,4-6,24,-0.0398377226853282,0.5416666666666666,0.5815043893519949
Thierry Champion,Server,Grass,7-9,3,-0.5724414989554322,0.0,0.5724414989554322
Thijs Boogaard,Server,Hard,0-3,33,-0.054769122603212525,0.6060606060606061,0.6608297286638186
Thijs Boogaard,Server,Hard,10+,8,-0.08084178638212111,0.375,0.45584178638212114
Thijs Boogaard,Server,Hard,4-6,14,0.10815565408722504,0.6428571428571429,0.5347014887699179
Thijs Boogaard,Server,Hard,7-9,6,0.19056091905118588,0.6666666666666666,0.4761057476154808
Thomas Enqvist,Server,Grass,0-3,67,-0.08766352411671008,0.582089552238806,0.6697530763555161
Thomas Enqvist,Server,Grass,10+,1,-0.4540621918653816,0.0,0.4540621918653816
Thomas Enqvist,Server,Grass,4-6,17,0.07977633686481932,0.5882352941176471,0.5084589572528277
Thomas Enqvist,Server,Grass,7-9,5,-0.0635110406909484,0.4,0.4635110406909484
Thomas Enqvist,Server,Hard,0-3,592,-0.00483587855154868,0.6706081081081081,0.6754439866596568
Thomas Enqvist,Server,Hard,10+,106,0.029840348791929077,0.5283018867924528,0.49846153800052373
Thomas Enqvist,Server,Hard,4-6,266,0.0354108471211663,0.5864661654135338,0.5510553182923675
Thomas Enqvist,Server,Hard,7-9,98,0.048589711282811615,0.5510204081632653,0.5024306968804537
Thomas Fabbiano,Server,Clay,0-3,53,-0.034757977537776576,0.6037735849056604,0.638531562443437
Thomas Fabbiano,Server,Clay,10+,18,0.2604262903920376,0.7777777777777778,0.5173514873857402
Thomas Fabbiano,Server,Clay,4-6,42,0.07952711926074166,0.6190476190476191,0.5395204997868773
Thomas Fabbiano,Server,Clay,7-9,21,0.10688557476881286,0.6190476190476191,0.5121620442788062
Thomas Fabbiano,Server,Grass,0-3,191,0.09040006310148012,0.7696335078534031,0.679233444751923
Thomas Fabbiano,Server,Grass,10+,7,0.20811774924933096,0.7142857142857143,0.5061679650363834
Thomas Fabbiano,Server,Grass,4-6,72,0.1001987808375401,0.6666666666666666,0.5664678858291265
Thomas Fabbiano,Server,Grass,7-9,28,0.14413922658699801,0.6785714285714286,0.5344322019844305
Thomas Fabbiano,Server,Hard,0-3,193,0.0008310554444507222,0.6735751295336787,0.672744074089228
Thomas Fabbiano,Server,Hard,10+,35,0.1907796168649266,0.7142857142857143,0.5235060974207877
Thomas Fabbiano,Server,Hard,4-6,103,0.0031116864957486425,0.5728155339805825,0.5697038474848339
